credit_score,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
684,Male,42,1,117691,1,yes,yes,23135.65,yes
633,Male,35,10,0,2,yes,no,65675.47,no
589,Male,46,9,0,2,yes,no,170676.67,no
750,Female,37,1,133199.71,2,yes,yes,27366.77,no
771,Male,51,5,135506.58,3,yes,yes,152479.64,yes
812,Male,33,2,127154.14,2,no,yes,105383.49,no
539,Male,39,2,0,2,yes,yes,48189.94,no
670,Female,42,5,49508.79,3,yes,yes,100324.01,no
673,Male,41,5,0,1,yes,yes,65657.29,no
538,Female,62,3,75051.49,1,no,no,17682.02,yes
575,Male,52,8,123925.23,1,no,no,111342.66,yes
682,Male,41,6,0,2,no,yes,134158.09,yes
712,Male,33,3,153819.58,1,yes,no,79176.09,yes
598,Female,39,5,0,2,yes,yes,83103.46,no
776,Male,30,6,0,2,no,yes,63908.86,no
606,Female,23,10,70417.79,1,no,yes,90896.04,no
686,Male,38,7,111484.88,1,yes,yes,76076.2,no
850,Male,38,1,146343.98,1,no,yes,103902.11,no
642,Male,72,1,160541,2,yes,yes,142223.94,no
606,Male,27,2,130274.26,2,yes,no,147533.09,no
627,Female,21,7,98993.02,1,yes,yes,169156.64,no
850,Male,36,0,0,2,yes,no,141242.57,no
850,Male,32,9,141827.33,2,yes,yes,149458.73,no
724,Female,40,6,110054.45,1,yes,yes,86950.72,no
579,Male,28,4,0,2,yes,yes,176925.69,no
727,Male,28,1,0,1,yes,no,40357.39,no
813,Female,36,6,98088.09,1,no,yes,26687.22,yes
642,Male,48,9,118317.27,4,no,no,78702.98,yes
669,Male,22,10,0,2,yes,no,176163.74,no
574,Male,54,1,99774.5,1,no,no,4896.11,yes
774,Female,32,4,0,2,no,no,114899.13,no
735,Female,38,1,0,3,no,no,92220.12,yes
639,Female,27,8,133806.54,2,yes,no,6251.3,no
738,Male,44,2,0,2,yes,no,43018.82,yes
835,Male,32,8,124993.29,2,yes,yes,27548.06,no
637,Female,44,0,157622.58,1,yes,yes,120454.2,no
589,Male,48,5,126111.61,1,no,yes,133961.19,no
591,Male,42,9,161651.37,2,yes,yes,131753.97,no
723,Female,40,7,142856.95,2,no,no,38019.74,no
831,Male,44,3,111100.98,1,yes,yes,28144.07,yes
733,Male,35,8,102918.38,1,yes,yes,45959.86,no
731,Female,30,5,0,2,yes,no,189528.72,no
654,Male,47,10,0,2,yes,no,170481.98,no
828,Male,37,4,0,2,yes,no,94845.45,no
590,Male,22,7,125265.61,1,yes,yes,161253.08,no
657,Male,37,4,82500.28,1,yes,yes,115260.72,no
531,Female,64,2,175754.87,2,yes,yes,60721.4,no
516,Female,47,6,109387.33,1,no,no,121365.45,no
561,Male,37,1,100443.36,2,no,yes,101693.73,no
682,Female,54,0,83102.72,2,yes,yes,54132.93,no
575,Male,28,7,0,1,yes,yes,10666.05,no
623,Female,28,4,0,2,yes,no,41227.67,no
642,Female,40,7,0,2,yes,no,10712.82,no
779,Female,48,2,115290.27,1,no,no,98912.69,yes
671,Female,42,6,0,2,yes,no,197202.48,no
495,Female,40,1,140197.71,2,yes,no,150720.39,no
850,Female,28,1,105245.34,1,no,yes,74780.13,no
630,Male,50,8,0,2,no,yes,79377.45,no
588,Male,32,1,0,2,yes,yes,8763.87,no
562,Male,35,3,142296.13,1,no,yes,177112.7,no
740,Female,56,4,99097.33,1,yes,yes,85016.64,yes
695,Male,28,5,171069.39,2,yes,yes,88689.4,no
589,Female,39,7,0,2,no,no,95985.64,no
607,Female,31,1,102523.88,1,yes,yes,166792.71,no
794,Male,35,6,0,2,yes,yes,68730.91,no
580,Male,44,9,143391.07,1,no,no,146891.07,yes
644,Female,44,8,106022.73,2,no,no,148727.42,no
636,Female,36,1,0,1,yes,no,43134.58,no
599,Male,36,3,128960.21,2,yes,yes,40318.33,no
507,Female,35,2,0,2,yes,no,97633.93,no
682,Female,48,7,0,2,yes,no,65069.03,no
714,Female,24,7,0,2,yes,no,166335,no
696,Female,25,8,126442.59,1,yes,no,121904.44,no
599,Male,51,0,0,1,yes,yes,175235.99,no
577,Male,37,2,127261.35,1,yes,no,56185.05,no
733,Female,32,5,0,2,yes,no,131625.14,no
647,Female,33,4,0,1,yes,no,152323.04,no
831,Female,34,2,0,2,no,no,165840.94,no
543,Male,30,6,73481.05,1,yes,yes,176692.65,no
679,Male,34,7,160515.37,1,yes,no,121904.14,no
713,Female,61,4,149525.34,2,yes,no,123663.63,no
690,Male,43,2,166522.78,1,no,no,119644.59,yes
751,Male,29,1,135536.5,1,yes,no,66825.33,no
613,Female,43,10,120481.69,1,no,no,94875.03,yes
701,Male,28,1,103421.32,1,no,yes,76304.73,no
698,Male,33,5,135658.73,2,no,yes,39755,no
451,Female,36,2,0,2,yes,yes,180142.42,no
665,Male,28,8,191402.82,2,yes,no,83238.4,no
726,Male,50,9,94504.35,1,no,yes,5078.9,no
608,Female,44,5,126147.84,1,no,yes,132424.69,yes
549,Female,46,7,0,1,yes,yes,109057.56,no
803,Male,33,6,0,2,yes,no,115676.61,no
663,Male,43,4,87624.03,2,yes,no,149401.33,no
558,Female,45,1,153697.53,2,no,no,89891.4,yes
714,Female,25,4,0,2,no,no,82500.84,no
704,Male,39,5,0,1,yes,no,6416.92,no
805,Female,45,9,116585.97,1,yes,no,189428.75,yes
659,Male,34,9,134464.58,2,yes,no,178833.34,no
738,Male,62,10,83008.31,1,yes,yes,42766.03,no
635,Male,35,2,113635.16,1,yes,no,90883.12,no
530,Female,36,7,0,2,yes,no,80619.09,no
661,Male,41,5,122552.48,2,no,yes,120646.4,no
531,Male,31,2,118899.45,2,no,no,41409.36,no
694,Female,29,5,99713.87,1,no,no,112317.89,no
731,Female,36,6,0,1,no,no,152128.36,no
556,Female,36,2,134208.22,1,no,yes,177670.57,no
647,Female,41,1,85906.65,3,yes,no,189159.97,no
850,Male,32,3,137714.25,1,no,yes,159403.68,no
573,Male,33,1,160777.9,1,yes,yes,149536.15,no
591,Male,45,5,0,2,yes,yes,155492.87,no
723,Male,21,4,0,2,no,no,24847.02,no
617,Male,25,1,102585.88,2,yes,yes,115387.4,no
704,Female,39,10,102556.18,2,yes,no,171971.25,yes
457,Male,42,4,126772.57,1,no,yes,126106.4,no
787,Female,38,3,158373.23,1,yes,yes,28228.35,no
651,Female,34,9,0,2,yes,no,138113.71,no
612,Male,42,5,141927.1,1,yes,yes,43018.98,no
828,Male,47,1,109876.82,2,yes,no,83611.45,yes
724,Female,34,2,0,2,yes,yes,118863.38,no
648,Male,44,9,111369.79,2,yes,yes,91947.74,no
569,Male,35,3,116969.35,1,no,no,94488.82,no
765,Female,34,8,136729.51,2,no,no,47058.21,no
577,Female,44,1,152086.15,1,no,yes,44719.5,yes
603,Male,46,2,0,2,yes,no,174478.54,no
568,Male,28,1,127289.28,1,no,no,45611.51,no
748,Male,45,2,119852.01,1,no,no,73853.94,yes
573,Male,38,4,0,2,yes,yes,196517.43,no
771,Female,41,5,0,2,no,yes,92914.67,no
763,Male,35,9,0,1,yes,yes,31372.91,no
410,Female,35,7,117183.74,1,yes,yes,109733.73,no
728,Male,33,8,129907.63,1,no,yes,36083.96,no
655,Female,78,2,0,2,no,yes,188435.38,no
580,Female,36,6,145387.32,2,yes,yes,169963.2,yes
712,Male,35,7,124616.23,1,yes,yes,69320.97,no
680,Male,31,9,0,2,yes,no,36145.53,no
383,Female,48,8,95808.19,1,no,no,137702.01,yes
721,Male,35,10,0,2,yes,no,71594.26,no
620,Female,42,1,0,2,no,yes,65565.92,no
774,Female,36,8,117152.3,1,no,no,101828.39,no
563,Male,35,3,106250.72,1,no,no,39546.32,no
850,Female,27,8,111837.78,2,yes,yes,110805.79,no
681,Male,47,9,97023.21,1,yes,yes,2168.13,no
631,Female,31,8,137687.72,1,yes,no,190067.12,no
614,Female,40,3,113348.5,1,yes,yes,77789.01,no
704,Male,24,10,122109.78,1,yes,yes,127654.37,no
786,Male,32,2,120452.4,2,no,no,79602.86,no
534,Female,53,7,0,2,yes,yes,80619.17,no
590,Male,34,0,65812.35,2,no,yes,160346.3,no
583,Female,40,3,54428.37,1,yes,no,109638.78,yes
656,Female,75,3,0,2,yes,yes,1276.87,no
597,Male,33,9,0,2,yes,no,49374.82,no
588,Female,48,1,143279.58,2,yes,no,31580.8,yes
667,Male,32,0,103846.65,1,yes,no,20560.69,no
627,Male,37,2,125190.86,1,no,yes,84584.69,no
708,Female,33,8,0,2,no,yes,15246.83,no
641,Male,65,6,38340.02,1,yes,no,32607.77,yes
527,Female,28,2,123802.98,2,yes,yes,155846.69,no
592,Male,37,3,96651.03,1,yes,yes,3232.82,no
465,Male,33,8,0,2,yes,no,177668.55,no
628,Male,39,6,0,2,no,no,134441.6,no
678,Male,43,1,133237.21,1,yes,no,111032.79,yes
570,Female,61,6,142105.35,1,yes,yes,45214.04,no
815,Male,37,1,166115.42,1,yes,no,67208.3,no
817,Female,37,6,81070.34,2,yes,no,80985.88,no
717,Male,35,4,0,1,yes,yes,167573.06,no
641,Female,53,0,123835.52,2,no,yes,160110.65,no
624,Male,51,10,123401.43,2,yes,yes,127825.25,no
579,Male,49,4,169377.31,1,yes,yes,123535.05,no
698,Male,38,2,130015.24,1,yes,yes,41595.3,no
645,Male,32,4,0,2,no,yes,97628.08,no
691,Male,34,8,133936.04,2,yes,no,91359.79,no
638,Male,34,6,114543.27,1,yes,yes,97755.29,no
705,Female,31,3,119794.67,1,no,no,182528.44,no
720,Male,33,9,0,2,yes,yes,142956.48,no
553,Male,44,4,0,1,yes,no,10789.3,no
658,Female,29,8,0,2,no,yes,130461.09,no
648,Female,32,8,157138.99,3,yes,no,190994.48,yes
636,Male,45,3,0,2,yes,yes,159463.8,no
527,Female,41,10,136733.24,1,yes,yes,57589.29,no
717,Female,28,9,82498.14,2,no,no,40437.67,no
614,Male,39,3,151914.93,1,no,no,56459.45,no
737,Male,43,0,80090.93,1,yes,no,39920,yes
587,Male,51,3,83739.32,1,no,yes,148798.45,no
682,Female,35,2,181166.44,1,yes,yes,63737.19,yes
710,Male,38,3,130588.82,1,yes,yes,154997.64,no
507,Male,42,6,0,2,yes,no,34777.23,no
609,Male,33,6,94126.67,1,no,no,93718.16,no
786,Male,32,9,0,2,yes,no,133112.41,no
688,Male,38,7,148045.68,1,yes,no,175479.92,yes
710,Male,38,2,0,2,yes,no,96.27,no
779,Male,33,3,0,2,yes,no,30804.68,no
733,Female,44,6,168165.84,1,no,yes,197193.49,no
583,Female,26,10,72835.56,2,yes,no,96792.15,no
627,Male,41,3,0,2,yes,no,132719.8,no
666,Male,31,3,123212.08,2,yes,yes,112157.31,no
620,Male,38,0,0,2,yes,yes,38015.34,no
614,Female,39,6,0,2,yes,yes,164018.98,no
606,Male,40,6,119501.88,2,yes,no,46774.94,no
700,Female,39,5,144550.83,2,yes,yes,189664.43,no
677,Male,34,3,126729.41,1,yes,yes,26106.39,yes
850,Male,36,5,119984.07,1,yes,no,191535.11,yes
564,Male,35,4,0,1,yes,no,158937.55,no
771,Female,56,2,0,1,yes,yes,25222.6,yes
620,Male,42,9,121490.05,1,yes,yes,29296.74,no
610,Male,46,5,91897.8,1,yes,no,54394.28,no
609,Male,39,2,139443.75,2,yes,no,9234.06,no
683,Male,35,5,144961.97,1,no,yes,26796.73,no
633,Male,42,3,126041.02,1,no,yes,11796.89,no
676,Male,28,1,69459.05,2,yes,yes,128461.29,no
693,Male,38,7,198338.77,2,yes,yes,14278.18,no
709,Male,36,0,0,2,yes,no,46811.77,no
569,Male,35,2,109196.66,3,yes,no,109393.19,yes
684,Female,38,3,134168.5,3,yes,no,3966.5,yes
565,Male,34,6,0,1,yes,yes,63173.64,no
681,Male,29,8,0,1,yes,no,66367.33,no
503,Female,36,9,0,2,yes,yes,16274.67,no
656,Male,40,2,0,2,yes,yes,180553.48,no
566,Male,65,4,120100.41,1,yes,no,107563.16,yes
592,Female,62,5,0,1,yes,yes,100941.57,no
687,Female,50,5,0,2,yes,no,110230.4,no
686,Male,22,8,0,2,no,no,142331.85,no
616,Male,30,2,0,2,yes,no,199099.51,no
494,Male,67,5,0,2,yes,yes,85890.16,no
534,Male,38,3,0,1,no,no,143938.27,no
695,Female,31,8,0,2,no,yes,131644.41,no
579,Female,31,9,0,2,yes,no,112395.98,no
432,Male,38,2,135559.8,2,yes,yes,71856.3,no
816,Female,25,2,150355.35,2,yes,yes,35770.84,no
730,Female,37,1,0,2,yes,yes,124364.63,no
593,Female,35,6,133489.12,2,yes,yes,78101.29,no
715,Female,37,9,105489.31,1,no,no,143096.49,yes
775,Male,25,10,60205.2,2,yes,no,14073.11,no
539,Male,38,5,0,2,yes,no,47388.41,no
576,Male,19,6,0,2,no,no,72306.07,no
617,Male,50,7,0,1,yes,no,184839.7,yes
688,Male,40,6,0,1,yes,yes,47886.44,no
608,Male,33,4,0,1,no,yes,130474.03,no
597,Male,35,9,0,3,no,yes,73181.39,yes
670,Female,42,6,112333.63,1,yes,yes,65706.86,no
616,Female,57,7,116936.81,1,yes,yes,104379.36,no
579,Female,50,5,117721.02,1,no,yes,192146.63,yes
786,Male,37,7,165896.22,2,yes,yes,66977.68,no
704,Female,44,9,153656.85,1,yes,no,158742.81,no
796,Female,50,1,94164,1,yes,yes,189414.74,no
598,Male,39,1,0,2,yes,no,159130.32,no
602,Male,49,0,191808.73,1,no,no,97640.2,no
619,Male,58,5,152199.33,1,yes,yes,86022.09,no
492,Female,52,8,125396.24,1,yes,no,10014.72,yes
641,Male,41,7,104405.54,3,yes,no,17384.21,no
518,Female,27,1,133801.49,1,yes,yes,143315.57,no
623,Female,40,4,0,3,yes,no,31669.18,no
733,Female,28,5,0,2,no,no,12761.16,no
625,Male,42,6,100047.33,1,yes,no,93429.95,no
759,Female,31,1,109848.6,1,yes,yes,42012.55,no
604,Female,32,7,127849.38,1,yes,no,15798.7,no
512,Female,46,3,0,2,yes,yes,56408.14,no
520,Female,29,8,95947.76,1,yes,no,4696.44,no
805,Male,26,2,0,2,yes,yes,25042.1,no
626,Male,43,4,137638.69,1,yes,no,130442.08,yes
656,Male,38,10,0,1,yes,yes,136521.82,no
785,Male,41,7,0,2,yes,yes,199108.88,no
553,Male,31,6,0,2,no,no,124596.63,no
569,Female,44,4,0,2,no,no,134394.78,no
670,Male,38,10,89416.99,1,no,no,144275.39,no
586,Male,42,6,0,2,yes,yes,123410.23,no
617,Female,45,1,0,1,yes,no,143298.06,no
508,Female,60,7,143262.04,1,yes,yes,129562.74,no
624,Female,35,7,119656.45,2,yes,yes,4595.05,no
654,Male,29,4,132954.64,1,yes,yes,146715.07,no
681,Female,44,3,105206.7,2,yes,yes,163558.36,no
578,Male,28,4,0,2,no,no,6947.09,no
621,Female,37,9,83061.26,2,yes,no,9170.54,no
632,Male,40,5,147650.68,1,yes,yes,199674.83,no
644,Male,44,5,73348.56,1,yes,no,157166.79,yes
821,Male,28,2,0,2,yes,no,46072.52,no
754,Female,38,2,0,2,no,no,3524.69,no
568,Female,27,1,116320.68,1,no,yes,45563.94,no
584,Male,33,3,0,2,no,yes,59103.13,no
549,Female,29,8,0,2,yes,yes,189558.44,no
729,Female,38,7,0,2,no,no,45779.9,no
523,Male,61,8,66250.71,1,yes,yes,21859.06,no
477,Female,24,2,95675.62,2,no,no,162699.7,yes
675,Male,42,2,92616.64,2,yes,no,8567.18,no
782,Female,41,4,0,1,yes,no,132943.88,no
616,Female,36,6,0,1,yes,yes,12916.32,yes
738,Female,37,8,100565.94,1,yes,yes,128799.86,no
717,Female,42,5,190305.78,1,yes,no,99347.8,yes
526,Female,35,9,118536.4,1,yes,no,40980.87,yes
660,Male,19,5,127649.64,1,yes,yes,40368.65,no
525,Male,35,7,165358.77,1,no,yes,94738.54,no
629,Male,29,6,0,2,yes,yes,88842.8,no
616,Female,36,10,78249.53,1,yes,no,136934.91,no
521,Female,61,0,125193.96,1,yes,yes,109356.53,no
691,Female,29,9,0,2,no,no,199635.93,no
687,Female,41,2,154007.21,1,yes,no,158408.23,no
677,Female,43,3,133214.88,2,yes,yes,95936.84,no
695,Male,63,1,146202.93,1,yes,yes,126688.83,yes
663,Female,27,9,0,2,yes,no,150850.29,no
496,Male,30,0,90963.49,1,no,yes,27802,no
747,Male,41,9,0,1,yes,no,32430.94,yes
546,Female,52,2,0,1,yes,no,137332.37,yes
706,Male,68,4,114386.85,1,yes,yes,28601.68,no
472,Female,26,5,0,2,yes,no,108411.66,no
703,Female,40,7,0,2,no,yes,122518.5,no
850,Female,38,2,0,2,yes,no,9015.07,no
667,Male,71,4,137260.78,1,no,yes,94433.08,yes
559,Male,33,9,111060.05,2,yes,no,110371.84,no
636,Male,60,7,124447.73,1,yes,yes,141364.62,yes
672,Female,34,8,0,2,yes,yes,16245.25,no
667,Male,42,7,0,1,no,yes,108348.94,yes
648,Male,33,7,135310.41,2,no,yes,171668.2,no
497,Male,32,8,0,2,yes,no,67364.42,no
743,Female,73,6,0,2,no,yes,107867.38,no
619,Male,29,5,0,2,yes,no,194310.1,no
639,Male,34,5,139393.19,2,no,no,33950.08,no
540,Male,28,8,0,2,no,no,197588.32,no
766,Female,26,3,104258.8,1,yes,yes,428.23,no
749,Female,26,6,0,2,no,yes,34948.77,no
655,Male,32,9,113447.01,1,yes,no,82084.3,no
630,Male,33,9,0,2,yes,no,64804.59,no
778,Female,33,4,111063.73,2,yes,no,83556.65,no
757,Female,30,6,161378.02,1,no,no,71926.28,yes
529,Female,39,2,82766.43,1,yes,yes,122925.44,no
620,Male,29,9,0,2,yes,no,13133.88,no
615,Female,61,1,104267.7,1,yes,no,62845.64,yes
735,Female,25,3,91718.8,1,no,no,28411.23,no
705,Female,47,3,63488.7,1,no,yes,28640.92,yes
644,Female,46,6,12459.19,1,no,no,156787.34,yes
505,Female,37,6,159863.9,2,no,yes,125307.87,no
471,Male,23,6,104592.55,2,yes,no,131736.23,no
722,Female,50,4,132088.59,1,yes,yes,128262.14,no
577,Female,39,4,0,2,yes,no,91366.42,no
744,Male,44,5,120654.68,1,yes,no,82290.81,no
573,Female,30,6,0,2,yes,no,66190.21,no
653,Female,32,4,83772.95,1,no,yes,23920.65,no
660,Female,31,6,172325.67,1,no,yes,45438.38,no
787,Male,46,7,117685.31,2,yes,yes,93360.35,no
617,Male,41,7,0,2,no,yes,14496.67,no
567,Male,39,5,0,2,no,no,168521.72,no
682,Female,64,9,0,2,yes,yes,103318.44,no
684,Male,35,6,135871.5,1,yes,yes,87219.41,no
447,Male,41,3,0,4,yes,yes,197490.39,yes
625,Female,49,4,128504.76,1,yes,no,126812.63,yes
585,Male,36,7,0,2,yes,no,94283.09,no
516,Female,42,8,56228.25,1,yes,no,46857.52,no
732,Female,45,6,98792.4,1,yes,no,81491.7,yes
628,Male,40,5,181768.32,2,yes,yes,129107.97,no
682,Female,48,9,101198.01,1,yes,yes,49732.9,no
746,Male,25,9,0,2,no,yes,88728.47,no
655,Female,60,3,0,2,yes,yes,86981.45,no
644,Female,39,9,0,1,yes,no,3740.93,no
778,Male,34,5,139064.06,2,no,no,67949.32,no
617,Female,35,2,104508.1,1,yes,yes,147636.46,no
660,Male,35,9,113948.58,1,yes,no,188891.96,yes
537,Male,47,10,0,2,no,yes,25482.62,no
554,Female,39,10,0,2,yes,yes,18391.93,no
806,Male,31,9,0,2,no,yes,140168.36,no
611,Male,37,1,117524.72,2,no,yes,161064.29,no
665,Female,37,5,160389.82,1,no,yes,183542.08,no
648,Female,37,7,0,2,yes,no,194238.92,no
692,Male,27,1,125547.53,1,no,no,7900.46,no
507,Male,46,6,92783.68,1,yes,yes,51424.29,no
696,Male,49,5,97036.22,2,yes,no,152450.84,yes
681,Male,34,3,0,2,no,no,55816.2,no
687,Female,26,6,0,2,yes,yes,32909.13,no
641,Male,40,5,102145.13,1,yes,yes,100637.07,no
507,Female,33,1,113452.66,1,no,no,142911.99,no
688,Female,46,8,155681.72,1,yes,no,26287.21,no
535,Male,38,8,127475.24,1,no,no,60775.76,yes
701,Male,41,10,0,2,yes,yes,146257.77,no
488,Male,43,10,112751.13,1,yes,yes,28332,no
539,Female,29,4,0,2,yes,yes,100919.19,no
674,Male,45,7,144889.18,1,yes,yes,102591.9,yes
538,Male,40,8,0,2,yes,yes,25554.4,no
829,Female,22,7,150126.44,1,yes,no,152107.93,yes
768,Male,54,8,69712.74,1,yes,yes,69381.05,no
585,Female,44,4,0,2,no,yes,101728.46,no
581,Male,31,3,0,2,no,no,89040.61,no
682,Female,35,2,117438.92,2,yes,yes,16910.98,no
653,Male,38,8,119315.75,1,yes,no,150468.35,no
712,Female,30,1,89571.59,1,yes,yes,177613.19,no
620,Female,34,8,102251.57,1,yes,no,120672.09,no
709,Male,42,9,118546.71,1,no,yes,77142.85,no
832,Male,61,2,0,1,no,yes,127804.66,yes
635,Male,38,0,103257.14,1,no,no,158344.63,no
749,Female,43,1,124209.02,1,yes,yes,167179.48,no
629,Male,32,3,0,2,yes,yes,15404.64,no
836,Female,41,7,150302.84,1,yes,yes,156036.19,no
542,Male,34,8,108653.93,1,no,yes,144725.14,no
645,Female,45,8,85325.93,1,no,no,22558.74,no
844,Female,29,8,0,2,no,no,147342.03,no
747,Male,37,9,135776.36,3,yes,no,85470.45,yes
645,Male,40,6,131411.24,1,yes,yes,194656.11,no
752,Female,36,3,0,2,yes,yes,48505.1,no
760,Female,41,6,0,2,no,no,101491.23,no
714,Female,45,9,106431.97,2,yes,yes,164117.69,no
717,Male,50,9,90305.76,1,yes,yes,124626.57,no
645,Male,28,7,117466.03,2,yes,yes,34490.06,no
681,Male,32,3,148884.47,2,yes,yes,90967.37,no
681,Female,44,4,91115.76,2,no,no,24208.84,yes
679,Female,37,8,77373.87,2,no,yes,174873.09,no
528,Male,23,7,104744.89,1,yes,no,170262.97,no
710,Female,31,3,0,2,yes,yes,112289.06,no
733,Male,39,5,91538.51,1,yes,yes,93783,no
724,Female,32,6,0,2,yes,yes,150026.79,no
726,Female,34,0,185734.75,1,yes,yes,102036.82,no
520,Male,30,3,143396.54,2,yes,yes,898.51,no
556,Male,40,5,125909.85,1,yes,yes,95124.4,no
579,Female,45,2,0,2,no,no,11514.39,no
674,Male,36,2,154525.7,1,no,yes,27468.72,no
570,Female,29,0,0,1,yes,no,37092.43,no
631,Male,51,8,100654.8,1,yes,no,171587.9,no
623,Male,44,1,83325.77,1,no,yes,80828.78,no
665,Male,35,8,110934.54,1,yes,no,169287.99,no
523,Female,36,8,113680.54,1,no,no,13197.44,no
706,Male,31,1,117020.08,2,yes,no,54439.53,no
619,Female,49,9,145359.99,1,yes,no,38186.85,no
593,Female,39,8,151391.68,1,yes,no,27274.6,yes
608,Male,66,8,123935.35,1,yes,yes,65758.19,no
526,Female,36,0,0,2,yes,no,97767.63,no
684,Male,40,2,70291.02,1,yes,yes,115468.84,yes
604,Female,42,10,166031.45,1,yes,no,98293.14,no
636,Male,36,6,96643.32,1,no,no,182059.28,no
669,Female,33,8,0,2,no,yes,128538.05,no
624,Male,71,7,0,2,yes,yes,108841.83,no
631,Male,29,2,0,2,yes,yes,18581.84,no
753,Male,48,4,0,2,no,yes,146821.42,no
588,Male,40,5,0,2,no,no,100727.68,no
729,Male,26,4,97268.1,2,yes,no,39356.38,no
602,Female,42,10,0,2,no,no,169921.11,yes
689,Female,55,1,76296.81,1,yes,no,42364.75,yes
486,Male,27,7,0,2,yes,no,28823.04,no
809,Female,42,6,64497.94,3,no,yes,182436.81,yes
562,Male,38,5,0,1,yes,no,115700.2,no
763,Female,32,8,0,2,yes,no,16725.53,no
669,Male,57,5,0,2,yes,yes,56875.76,no
709,Male,39,8,0,2,yes,no,56214.09,no
554,Female,45,4,0,2,yes,yes,193412.05,no
699,Male,37,10,0,2,no,no,83263.04,no
732,Male,54,0,134249.7,1,no,yes,13404.4,no
625,Female,45,3,0,1,yes,yes,184474.15,yes
599,Male,30,9,105443.68,1,yes,yes,121124.53,no
584,Female,50,1,0,1,no,yes,152567.75,yes
499,Male,35,10,0,2,yes,no,10722.54,no
526,Male,38,2,0,2,no,no,58010.98,no
625,Female,35,5,86147.46,2,yes,no,163440.8,yes
537,Female,38,1,96939.06,1,yes,yes,102606.92,no
696,Male,47,1,106758.6,1,yes,yes,80591.18,no
679,Female,33,9,112528.65,2,yes,no,177362.45,no
684,Male,60,2,116563.58,1,yes,no,120257.7,yes
850,Male,32,4,0,1,yes,yes,180622.02,no
495,Female,42,7,0,2,no,no,130404.53,no
537,Female,38,6,141786.78,1,no,yes,147797.54,no
850,Male,41,3,136416.82,1,no,yes,57844.26,no
513,Male,30,5,0,2,yes,no,162523.66,no
618,Female,40,1,133245.52,2,yes,yes,54495.82,no
802,Female,41,4,90757.64,2,no,yes,169183.66,no
547,Male,43,1,92350.36,1,no,yes,80262.91,no
613,Male,69,9,78778.49,1,no,yes,8751.59,no
592,Female,34,6,102143.93,2,yes,yes,102628.98,no
546,Male,29,5,0,1,yes,yes,94823.95,no
721,Male,37,4,98459.6,1,no,no,90821.66,no
671,Female,47,7,114603.76,2,yes,no,153194.32,yes
624,Male,35,2,0,2,yes,no,87310.59,no
751,Female,51,7,148074.79,1,yes,no,146411.41,yes
636,Male,36,1,0,3,yes,yes,74048.1,yes
607,Female,62,8,108004.64,1,yes,yes,23386.77,yes
509,Female,29,0,107712.57,2,yes,yes,92898.17,no
653,Male,35,9,0,2,yes,yes,45956.05,no
709,Female,37,8,0,3,yes,no,71738.56,no
559,Male,32,9,145303.52,1,yes,no,103560.98,no
684,Male,37,4,138476.41,2,yes,yes,52367.29,no
635,Female,27,8,127471.56,1,yes,yes,152916.05,yes
709,Male,26,6,156551.63,1,no,yes,4410.77,no
656,Female,49,9,97092.87,1,yes,no,74771.22,yes
793,Male,32,2,0,2,yes,no,193817.63,yes
609,Male,37,5,129312.79,1,yes,yes,26793.82,no
618,Female,29,10,100315.1,2,yes,yes,32526.64,no
850,Female,35,6,81684.97,1,yes,no,824,no
669,Male,51,3,88827.53,1,no,no,85250.77,yes
594,Male,40,0,152092.44,2,yes,yes,83508.93,no
616,Male,71,4,0,2,yes,yes,173599.38,no
676,Female,49,1,0,1,yes,no,79342.31,yes
608,Female,38,9,102406.76,1,no,yes,57600.66,no
710,Male,21,4,109130.96,2,yes,yes,56191.99,no
695,Male,29,5,0,2,yes,yes,6770.44,no
530,Male,33,9,75242.28,1,no,yes,101694.67,no
509,Male,29,1,0,2,yes,no,69113.14,no
517,Female,45,4,0,1,no,no,172674.36,yes
758,Male,33,0,129142.54,2,yes,yes,26606.28,no
665,Male,51,2,0,1,no,no,53353.36,no
631,Female,22,6,139129.92,1,yes,yes,63747.51,no
576,Male,33,3,0,2,no,yes,190112.05,no
544,Male,22,3,66483.32,1,no,yes,110317.39,no
596,Male,40,5,62389.03,3,yes,no,148623.43,yes
481,Female,34,5,0,2,yes,yes,125253.46,no
498,Male,46,1,91857.66,1,yes,no,101954.78,yes
512,Male,31,6,0,2,yes,no,168462.26,no
594,Female,56,7,0,1,yes,no,26215.85,yes
570,Female,30,10,176173.52,1,yes,no,97045.32,yes
721,Male,38,7,0,1,no,yes,53534.8,no
453,Female,37,4,131834.76,2,yes,no,8949.2,no
562,Male,48,3,92347.96,1,yes,yes,163116.75,no
